Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
DFT	-1.45	-4.36%	 160,178,200 	33.24	31.79	38.28	25.08				
DG	1.17	1.65%	 923,538,500 	70.7	71.87	81.18	60.02				
DGI	-15.31	-49.43%	 152,918,500 	30.97	15.66	35.22	14.47				
DGX	4.08	6.08%	 338,737,700 	67.06	71.14	79.6	60.51				
DHF	-0.53	-14.68%	 57,300,100 	3.61	3.08	3.74	2.8				
DHG	-0.97	-6.91%	 10,880,300 	14.03	13.06	14.82	12.54				
DHI	6.74	26.65%	 1,360,184,800 	25.29	32.03	33.03	22.95				
DHR	7.17	8.37%	 845,285,200 	85.71	92.88	97.35	81.88				
DHT	0.78	10.67%	 424,178,800 	7.31	8.09	9.05	6.5				
DHX	-0.84	-8.39%	 95,882,600 	10.01	9.17	10.08	7.14				
DIAX	-1.06	-6.87%	 22,744,000 	15.42	14.36	15.77	13.2				
DIN	-18.97	-18.30%	 43,841,700 	103.64	84.67	113.72	80.99				
DIS	10.89	11.56%	 2,102,186,100 	94.19	105.08	121.69	90.96				
DK	-2.68	-9.82%	 262,916,500 	27.28	24.6	40.86	22.45				
DKL	0.22	0.62%	 13,868,900 	35.47	35.69	47.6	28.8				
DKS	-14.3	-28.80%	 415,136,100 	49.65	35.35	58.98	35.18				
DKT	-1.03	-3.65%	 25,022,400 	28.19	27.16	29.38	26.49				
DL	-1.7	-10.37%	 31,883,600 	16.39	14.69	21.83	8.25				
DLB	-9.47	-21.96%	 88,000,600 	43.12	33.65	43.41	30.91				
DLN-A	-3.35	-15.06%	 3,539,100 	22.25	18.9	22.65	15.06				
DLNG	-6.65	-40.67%	 24,411,900 	16.35	9.7	20.68	7.99				
DLPH	13.01	17.89%	 539,749,000 	72.72	85.73	89.16	66.59				
DLR	9.32	14.06%	 296,536,500 	66.3	75.62	77.01	61.52				
DLR-F	0.66	2.59%	 3,987,200 	25.5	26.16	26.75	24.85				
DLR-G	1.93	8.38%	 6,948,800 	23.02	24.95	24.98	23.02				
DLR-H	0.32	1.20%	 8,926,800 	26.62	26.94	27.83	26.11				
DLR-I	0.96	3.88%	 6,742,800 	24.72	25.68	25.7	24.21				
DLX	-7.71	-12.39%	 78,286,300 	62.25	54.54	69.57	53.36				
DM	-8.54	-21.79%	 38,334,600 	39.2	30.66	42.32	25.05				
DMB	0.21	1.73%	 15,045,800 	12.17	12.38	13.09	11.54				
DMD	-0.62	-10.13%	 23,831,000 	6.12	5.5	6.78	4.05				
DMO	-0.29	-1.22%	 9,634,700 	23.84	23.55	25.14	22.42				
DNB	-17.03	-14.08%	 56,473,300 	120.96	103.93	135.92	100.97				
DNI	-4.11	-27.18%	 11,341,900 	15.12	11.01	15.75	10.49				
DNOW	-9.91	-38.52%	 320,094,600 	25.73	15.82	26.79	14.8				
DNP	-1.6	-15.15%	 93,356,800 	10.56	8.96	10.84	8.75				
DNR	-6.11	-75.15%	 3,208,680,700 	8.13	2.02	9.44	1.89				
DO	-15.61	-42.52%	 587,188,200 	36.71	21.1	37.23	16.81				
DOC	0.26	1.57%	 158,509,500 	16.6	16.86	17.85	14.06				
DOOR	-0.23	-0.37%	 57,852,200 	61.46	61.23	71.39	58.21				
DOV	-10.41	-14.51%	 429,713,900 	71.72	61.31	77.77	55.99				
DOW	5.87	12.87%	 2,648,792,200 	45.61	51.48	56.97	39.39				
DPG	-6.91	-31.93%	 33,318,600 	21.64	14.73	21.64	13.61				
DPLO	6.85	25.03%	 155,624,200 	27.37	34.22	51.31	22.41				
DPM	-20.76	-45.70%	 155,154,300 	45.43	24.67	47.49	20.93				
DPS	21.52	30.02%	 318,703,100 	71.68	93.2	94.99	71.38				
DPZ	17.08	18.14%	 131,689,000 	94.17	111.25	119.43	94.17				
DQ	-9.69	-36.79%	 24,459,800 	26.34	16.65	31.09	11.58				
DRA	-1.83	-10.55%	 22,010,800 	17.34	15.51	18.38	15.21				
DRD	0.06	3.90%	 29,094,800 	1.54	1.6	2.73	1.11				
DRE	0.82	4.06%	 608,919,600 	20.2	21.02	22.58	17.61				
DRH	-5.22	-35.10%	 516,669,500 	14.87	9.65	15.98	9.65				
DRI	5.01	8.55%	 397,617,800 	58.63	63.64	74.91	53.93				
DRQ	-17.5	-22.81%	 127,086,700 	76.73	59.23	80.2	55.11				
DSE	-8.19	-57.80%	 34,326,300 	14.17	5.98	16.43	5				
DSL	-3.68	-18.49%	 98,085,000 	19.9	16.22	20.61	15.69				
DSM	0.11	1.38%	 23,656,800 	7.96	8.07	8.33	7.59				
DST	19.91	21.15%	 66,420,100 	94.15	114.06	134.17	92.96				
DSU	-1.05	-9.41%	 128,313,800 	11.16	10.11	11.49	9.69				
DSW	-13.44	-36.03%	 380,768,800 	37.3	23.86	39.14	21.62				
DSX	-2.36	-35.17%	 128,381,900 	6.71	4.35	8.11	3.58				
DSX-B	-9.75	-40.63%	 2,596,200 	24	14.25	25.59	10.8				
DSXN	-6.12	-24.33%	 1,627,800 	25.15	19.03	25.75	15.4				
DTE	-6.18	-7.16%	 274,403,300 	86.37	80.19	91.54	73.78				
DTF	-0.27	-1.76%	 3,404,700 	15.38	15.11	15.88	14.32				
DTK	-1.26	-4.55%	 29,763,400 	27.7	26.44	28.45	25.79				
DTL.P	-6.57	-25.47%	 2,821,400 	25.8	19.23	25.8	19.23				
DTQ	0.21	0.85%	 6,634,100 	24.6	24.81	25.65	23.19				
DTZ	0.48	1.84%	 3,821,600 	26.07	26.55	27.14	25.63				
DUC	-0.62	-6.32%	 11,807,000 	9.81	9.19	9.92	9.15				
DUK	-12.15	-14.54%	 876,557,500 	83.54	71.39	89.36	65.83				
DUKH	0.77	3.09%	 9,095,800 	24.89	25.66	25.71	24.53				
DV	-22.16	-46.68%	 178,598,200 	47.47	25.31	47.47	22.46				
DVA	-6.03	-7.96%	 299,110,100 	75.74	69.71	84.23	67.79				
DVD	-0.28	-10.73%	 2,436,100 	2.61	2.33	2.69	2.11				
DVN	-29.21	-47.72%	 1,129,167,100 	61.21	32	69.03	28.67				
DW	9.82	19.23%	 30,195,700 	51.07	60.89	64.61	47.63				
DX	-1.9	-23.03%	 72,640,400 	8.25	6.35	8.54	6.19				
DX-A	-1.64	-6.57%	 1,133,100 	24.97	23.33	25.95	22.24				
DX-B	-2.33	-9.63%	 1,215,400 	24.2	21.87	24.7	20.62				
DXB	-0.58	-2.21%	 10,481,200 	26.24	25.66	27.05	25.18				
DY	34.87	99.37%	 119,317,100 	35.09	69.96	88.91	30.81				
DYN	-16.95	-55.85%	 607,269,400 	30.35	13.4	34.16	10.02				
DYN-A	-50.36	-49.85%	 3,935,000 	101.03	50.67	118.76	39.8				
DYN.W	-3.44	-87.98%	 1,713,500 	3.91	0.47	5.1	0.31				
E	-5.11	-14.64%	 95,825,700 	34.91	29.8	39.29	29.28				
EAB	1.68	7.20%	 3,824,000 	23.32	25	25.37	23.32				
EAE	2.32	10.38%	 3,255,900 	22.34	24.66	24.68	22.33				
EARN	-3.92	-24.09%	 11,581,200 	16.27	12.35	16.85	11.39				
EAT	-10.74	-18.30%	 288,691,600 	58.69	47.95	63.12	43.42				
EBF	5.78	42.91%	 31,689,100 	13.47	19.25	20.7	12.75				
EBR	-0.78	-36.45%	 176,180,600 	2.14	1.36	2.82	1.17				
EBR.B	-0.29	-10.10%	 40,409,200 	2.87	2.58	3.39	1.94				
EBS	12.78	46.93%	 72,517,400 	27.23	40.01	40.28	26.23				
EC	-10.11	-59.05%	 236,418,300 	17.12	7.01	19.8	6.5				
ECA	-8.78	-63.30%	 2,484,374,900 	13.87	5.09	14.36	4.67				
ECC	-3.67	-18.26%	 3,507,100 	20.1	16.43	21.33	16.43				
ECCA	0.24	0.95%	 1,980,700 	25.15	25.39	26.13	24.27				
ECCZ	0.47	1.93%	 348,900 	24.38	24.85	24.85	24.2				
ECL	9.86	9.43%	 325,688,300 	104.52	114.38	122.1	98.93				
ECOM	-7.73	-35.82%	 79,285,300 	21.58	13.85	21.75	8.32				
ECR	-5.21	-74.11%	 318,047,500 	7.03	1.82	7.45	1.35				
ECT	-1.62	-51.76%	 18,057,300 	3.13	1.51	4.72	1.39				
ED	-1.74	-2.64%	 556,700,500 	66.01	64.27	71.4	57.21				
EDD	-3.76	-35.61%	 84,994,700 	10.56	6.8	10.66	6.69				
EDE	-1.67	-5.62%	 61,536,100 	29.74	28.07	31.45	20.76				
EDF	-3.47	-22.36%	 18,854,000 	15.52	12.05	17.51	11.62				
EDI	-3.88	-25.44%	 10,721,200 	15.25	11.37	15.32	11.1				
EDN	8.16	87.09%	 17,906,500 	9.37	17.53	19.75	8.9				
EDR	1.29	3.53%	 110,029,900 	36.59	37.88	39.59	28.08				
EDU	10.96	53.70%	 302,495,800 	20.41	31.37	32.95	18.29				
EE	-1.56	-3.89%	 41,733,200 	40.06	38.5	41.02	34				
EEA	-0.17	-2.07%	 3,344,700 	8.23	8.06	9	7.72				
EEP	-16.83	-42.18%	 234,787,900 	39.9	23.07	40.64	19.92				
EEQ	-16.46	-42.43%	 56,090,200 	38.79	22.33	39.38	19.42				
EFC	-3.18	-15.93%	 32,850,600 	19.96	16.78	21.39	16.39				
EFF	-1.98	-12.28%	 5,837,000 	16.13	14.15	17.39	13.58				
EFR	-1.28	-9.35%	 30,669,200 	13.69	12.41	14.82	11.96				
EFT	-1.25	-9.00%	 29,050,500 	13.89	12.64	14.93	12.11				
EFX	30.5	37.71%	 156,205,300 	80.87	111.37	113.61	80				
EGF	-0.61	-4.28%	 3,213,600 	14.26	13.65	14.26	13.33				
EGIF	-4.94	-24.58%	 5,149,200 	20.1	15.16	22.4	14.18				
EGL	-10.32	-24.11%	 39,439,700 	42.8	32.48	48.38	21.16				
EGN	-22.77	-35.71%	 253,117,900 	63.76	40.99	75.46	40.45				
EGO	-3.11	-51.15%	 1,266,456,000 	6.08	2.97	7.78	2.61				
EGP	-7.71	-12.18%	 46,740,400 	63.32	55.61	67.09	52				
EGY	-2.96	-64.91%	 241,419,200 	4.56	1.6	6.2	1.28				
EHI	-2.38	-21.44%	 25,696,500 	11.1	8.72	11.34	8.41				
EHIC	4.43	54.29%	 45,234,700 	8.16	12.59	18.18	8.16				
EIG	3.79	16.12%	 33,741,500 	23.51	27.3	28.2	20.8				
EIX	-6.27	-9.58%	 573,053,400 	65.48	59.21	69.05	55.58				
EL	11.86	15.56%	 469,291,500 	76.2	88.06	91.01	70.4				
ELJ	0.31	1.23%	 2,638,700 	25.29	25.6	25.89	24.19				
ELLI	19.91	49.38%	 104,523,600 	40.32	60.23	82.55	40.04				
ELP	-7.3	-55.43%	 153,910,700 	13.17	5.87	13.17	5.87				
ELS	15.12	29.33%	 95,076,800 	51.55	66.67	66.81	51.55				
ELS-C	-0.72	-2.75%	 1,855,200 	26.22	25.5	29.98	25.31				
ELU	1.8	8.17%	 3,488,700 	22.04	23.84	24.42	22.04				
ELY	1.72	22.34%	 164,196,500 	7.7	9.42	10.27	7.64				
EMD	-1.22	-11.14%	 30,937,800 	10.95	9.73	11.48	9.4				
EME	3.55	7.98%	 77,407,500 	44.49	48.04	51.68	39.96				
EMES	-49.37	-91.43%	 126,329,800 	54	4.63	59.81	3.85				
EMF	-5.45	-35.34%	 16,086,100 	15.42	9.97	16.48	9.62				
EMG	-2.01	-35.26%	 8,537,100 	5.7	3.69	5.82	3.69				
EMN	-8.35	-11.01%	 372,648,900 	75.86	67.51	83.75	63.3				
EMO	-10.94	-46.34%	 42,279,900 	23.61	12.67	23.75	10.47				
EMR	-13.9	-22.52%	 1,242,494,700 	61.73	47.83	61.87	42.78				
ENB	-18.22	-35.44%	 303,625,700 	51.41	33.19	54.37	29.92				
ENBL	-10.19	-52.55%	 49,644,700 	19.39	9.2	19.75	6.6				
ENH	4.15	6.94%	 86,470,400 	59.84	63.99	69.49	59.17				
ENH-C	0.76	3.05%	 3,477,300 	24.9	25.66	25.66	24.56				
ENJ	0.98	4.02%	 484,100 	24.35	25.33	25.74	24.04				
ENLC	-20.47	-57.56%	 80,541,900 	35.56	15.09	36.48	12.15				
ENLK	-12.43	-42.85%	 194,143,400 	29.01	16.58	30.01	12.86				
ENR	-94.5	-73.51%	 171,551,100 	128.56	34.06	144.67	33.2				
ENS	-5.79	-9.38%	 74,462,300 	61.72	55.93	72.75	49.93				
ENV	-19.29	-39.26%	 93,211,100 	49.14	29.85	57.37	28.41				
ENVA	-15.65	-70.31%	 66,747,700 	22.26	6.61	24.49	6				
ENZ	0.06	1.35%	 51,163,100 	4.44	4.5	4.95	2.43				
EOD	-1.57	-20.96%	 46,258,500 	7.49	5.92	7.79	5.56				
EOG	-21.28	-23.11%	 1,177,634,800 	92.07	70.79	99.74	68.36				
EOI	-0.37	-2.68%	 26,949,600 	13.79	13.42	14.07	11.7				
EOS	-0.19	-1.37%	 30,655,600 	13.83	13.64	14.44	12.32				
EOT	0.43	2.05%	 9,875,700 	21	21.43	21.7	19.99				
EP-C	-19.89	-32.69%	 1,561,200 	60.84	40.95	63.2	39.66				
EPAM	30.87	64.65%	 101,714,000 	47.75	78.62	82.5	45.41				
EPC	-22.73	-22.48%	 85,928,100 	101.1	78.37	101.1	73.07				
EPD	-10.54	-29.18%	 1,061,536,400 	36.12	25.58	36.83	21.86				
EPE	-6.06	-58.05%	 621,280,600 	10.44	4.38	15.21	3.48				
EPR	0.82	1.42%	 79,840,000 	57.63	58.45	65.58	49.57				
EPR-C	0.6	2.56%	 2,312,400 	23.4	24	25.64	21.67				
EPR-E	-0.27	-0.86%	 1,288,900 	31.49	31.22	35.3	30.35				
EPR-F	0.11	0.44%	 3,041,600 	25.2	25.31	26.65	24.62				
EQC	2.06	8.02%	 191,721,500 	25.67	27.73	29.67	25.21				
EQC-D	0.84	3.50%	 1,790,300 	24.02	24.86	25.52	23.51				
EQCO	1.43	6.20%	 6,118,300 	23.08	24.51	24.53	22.25				
EQGP	-12.16	-36.94%	 57,325,100 	32.92	20.76	34.67	18.04				
EQM	-12.54	-14.25%	 96,489,000 	88	75.46	91.02	59.2				
EQR	9.75	13.57%	 436,092,800 	71.84	81.59	81.97	68.95				
EQS	-0.31	-14.76%	 1,582,300 	2.1	1.79	2.1	1.47				
EQT	-23.57	-31.14%	 390,859,300 	75.7	52.13	91.95	47.75				
EQY	1.79	7.06%	 169,375,000 	25.36	27.15	28.11	22.71				
ERA	-10	-47.28%	 33,481,000 	21.15	11.15	24.26	9.1				
ERF	-6.18	-64.38%	 382,078,200 	9.6	3.42	12.88	3.05				
ERJ	-7.32	-19.86%	 245,481,000 	36.86	29.54	37.04	24.22				
EROS	-12.01	-56.76%	 158,339,500 	21.16	9.15	37.6	7.08				
ES	-1.43	-2.72%	 341,195,900 	52.5	51.07	53.34	45.41				
ESD	-2.03	-12.88%	 36,972,200 	15.76	13.73	16.4	13.23				
ESE	-0.76	-2.06%	 23,658,000 	36.9	36.14	39.67	34.68				
ESL	-28.68	-26.15%	 66,594,900 	109.68	81	119.45	71.14				
ESNT	-3.82	-14.86%	 124,064,100 	25.71	21.89	29.48	21.89				
ESRT	0.49	2.79%	 212,758,900 	17.58	18.07	18.96	15.94				
ESS	32.81	15.88%	 88,517,800 	206.6	239.41	244.29	206.6				
ESV	-14.56	-48.61%	 1,539,601,000 	29.95	15.39	31.93	13.53				
ETB	0.79	4.97%	 16,928,200 	15.9	16.69	16.89	14.94				
ETE	-43.64	-76.05%	 1,641,008,000 	57.38	13.74	70.48	11.09				
ETG	-0.65	-4.02%	 39,499,500 	16.17	15.52	17.99	14.56				
ETH	-3.15	-10.17%	 52,625,200 	30.97	27.82	32.31	24.22				
ETJ	-0.5	-4.69%	 54,671,500 	10.66	10.16	11.15	9.55				
ETM	-0.93	-7.65%	 19,711,300 	12.16	11.23	13.29	9.76				
ETN	-15.92	-23.43%	 784,342,800 	67.96	52.04	73.5	49.74				
ETO	-2.99	-12.30%	 10,361,600 	24.31	21.32	25.47	20.73				
ETP	-31.27	-48.11%	 791,475,700 	65	33.73	65.65	28.2				
ETR	-19.12	-21.86%	 354,426,000 	87.48	68.36	89.9	61.53				
ETV	1.24	8.82%	 40,593,100 	14.06	15.3	15.48	13.31				
ETW	0.21	1.91%	 83,477,500 	11.02	11.23	12.21	10.58				
ETX	0.98	5.60%	 9,003,400 	17.51	18.49	18.49	16.73				
ETY	0.03	0.27%	 104,007,000 	11.17	11.2	11.8	10.24				
EURN	1.59	13.12%	 160,174,100 	12.12	13.71	16.32	10.95				
EV	-8.5	-20.77%	 198,108,900 	40.93	32.43	44	31.24				
EVA	-3.35	-15.58%	 28,801,100 	21.5	18.15	21.75	11.96				
EVC	1.23	18.98%	 94,466,900 	6.48	7.71	9.26	5.91				
EVDY	-8.73	-59.19%	 53,414,400 	14.75	6.02	14.84	5.41				
EVE-A	0.28	1.12%	 2,157,200 	25.04	25.32	26	24.75				
EVER	-3.08	-16.16%	 128,569,100 	19.06	15.98	21.08	15.96				
EVF	-0.47	-7.53%	 28,042,600 	6.24	5.77	6.61	5.49				
EVG	-0.74	-5.23%	 12,889,300 	14.15	13.41	14.8	12.84				
EVGN	-1.16	-12.60%	 1,444,500 	9.21	8.05	10.42	6.5				
EVH	-6.75	-35.79%	 41,503,700 	18.86	12.11	22.52	12.07				
EVHC	-8.72	-25.14%	 481,266,500 	34.69	25.97	45.27	23.44				
EVN	0.31	2.31%	 15,122,100 	13.42	13.73	14.16	12.21				
EVR	1.7	3.25%	 97,148,800 	52.37	54.07	59.15	46.88				
EVRI	-0.55	-11.13%	 50,202,700 	4.94	4.39	5.46	3.39				
EVT	-1.46	-7.02%	 34,645,100 	20.8	19.34	21.02	18.09				
EVTC	-5.39	-24.36%	 72,939,500 	22.13	16.74	23.07	15.88				
EW	15.29	24.01%	 275,370,500 	63.69	78.98	82.56	61.93				
EXAR	-4.07	-39.90%	 66,081,600 	10.2	6.13	11.02	5.3				
EXC	-9.31	-25.11%	 1,911,248,700 	37.08	27.77	37.99	25.46				
EXCU	-12.03	-22.91%	 29,540,500 	52.5	40.47	54.69	37.06				
EXD	-0.12	-0.95%	 12,473,800 	12.69	12.57	13.84	12.11				
EXG	-0.64	-6.74%	 200,756,700 	9.49	8.85	10.15	8.23				
EXK	-0.74	-34.26%	 223,720,500 	2.16	1.42	3.02	1.25				
EXP	-15.6	-20.52%	 189,982,000 	76.03	60.43	87.68	58.88				
EXPR	2.59	17.63%	 432,181,900 	14.69	17.28	20.48	12.5				
EXR	29.57	50.43%	 235,541,700 	58.64	88.21	90.22	58.64				
EXTN	0.68	4.42%	 15,365,500 	15.37	16.05	18.21	13.48				
EZT	-0.29	-1.09%	 2,540,300 	26.5	26.21	26.69	25.06				
F	-1.41	-9.10%	 6,993,118,900 	15.5	14.09	16.57	12.9				
FAC	-0.17	-6.67%	 5,699,600 	2.55	2.38	3.34	2.2				
FAF	2	5.90%	 196,914,500 	33.9	35.9	42.36	32.65				
FAM	-1.91	-15.86%	 17,715,700 	12.04	10.13	12.08	9.58				
FBC	7.38	46.92%	 42,921,400 	15.73	23.11	24.95	14.1				
FBHS	10.23	22.60%	 353,247,100 	45.27	55.5	56.47	43.04				
FBP	-2.62	-44.63%	 250,270,100 	5.87	3.25	6.74	3.06				
FBR	0.56	4.62%	 352,568,500 	12.13	12.69	14.77	11.3				
FC	-2.62	-13.53%	 11,511,500 	19.36	16.74	20.69	14.05				
FCAM	13.99	13.07%	 33,753,400 	107	120.99	142.14	104.74				
FCAU	2.41	20.81%	 1,423,822,200 	11.58	13.99	16.72	11.25				
FCB	11.15	45.25%	 54,477,900 	24.64	35.79	39.05	21.76				
FCE.A	0.63	2.96%	 338,307,800 	21.3	21.93	25.79	19.46				
FCE.B	0.53	2.48%	 283,300 	21.34	21.87	25.75	19.97				
FCF	-0.15	-1.63%	 90,337,100 	9.22	9.07	9.88	7.85				
FCH	-3.52	-32.53%	 277,187,500 	10.82	7.3	12.23	6.94				
FCH-A	-0.39	-1.53%	 3,062,100 	25.54	25.15	26.6	24.2				
FCN	-3.97	-10.28%	 63,129,500 	38.63	34.66	45.66	33.62				
FCPT	3.78	18.55%	 48,940,000 	20.38	24.16	24.2	19.15				
FCT	-0.66	-5.07%	 18,171,000 	13.01	12.35	14	11.76				
FCX	-16.59	-71.02%	 7,297,134,000 	23.36	6.77	23.66	6.12				
FDC	0.27	1.71%	 261,151,400 	15.75	16.02	17.8	15.36				
FDEU	-2.85	-14.24%	 7,976,200 	20.01	17.16	20.5	16.75				
FDP	5.33	15.89%	 44,157,100 	33.55	38.88	45.63	32.53				
FDS	21.82	15.50%	 75,318,800 	140.75	162.57	176.01	137.66				
FDX	-24.67	-14.21%	 440,750,700 	173.66	148.99	184.98	140.74				
FE	-7.26	-18.62%	 847,751,000 	38.99	31.73	41.37	29.12				
FEI	-8.33	-38.65%	 49,675,800 	21.55	13.22	21.55	10.89				
FELP	-13.34	-79.08%	 43,554,600 	16.87	3.53	17.7	2.56				
FENG	-2.29	-27.56%	 72,480,200 	8.31	6.02	9.51	3.95				
FEO	-3.39	-20.61%	 3,139,700 	16.45	13.06	17.1	12.84				
FET	-8.27	-39.89%	 278,956,500 	20.73	12.46	23.26	11.67				
FF	0.48	3.69%	 28,484,200 	13.02	13.5	15.83	9.3				
FFA	-1.14	-7.95%	 12,443,000 	14.34	13.2	15.37	12.32				
FFC	1	5.25%	 29,935,300 	19.05	20.05	20.94	17.59				
FFG	5.61	9.67%	 10,455,200 	58.03	63.64	69.43	52.19				
FGB	-2.29	-29.13%	 11,007,000 	7.86	5.57	7.94	5.5				
FGL	1.1	4.53%	 28,410,700 	24.27	25.37	27.78	20.65				
FGP	-5.38	-24.48%	 77,404,700 	21.98	16.6	25.4	14.81				
FHN	0.94	6.92%	 562,539,700 	13.58	14.52	16.2	12.31				
FHN-A	1.13	4.66%	 2,529,900 	24.24	25.37	25.49	24.23				
FHY	-3.37	-23.24%	 8,472,700 	14.5	11.13	14.56	10.65				
FI	0.06	0.36%	 157,127,800 	16.63	16.69	21.21	14.09				
FICO	21.88	30.26%	 48,319,000 	72.3	94.18	97.25	70.05				
FIF	-9.19	-38.65%	 23,133,900 	23.78	14.59	23.85	12.61				
FIG	-2.93	-36.53%	 255,535,800 	8.02	5.09	8.57	4.79				
FII	-4.28	-13.00%	 148,970,200 	32.93	28.65	35.34	28.29				
FIS	-1.6	-2.57%	 376,713,600 	62.2	60.6	73.5	58.52				
FIT	-0.09	-0.30%	 988,893,600 	29.68	29.59	51.64	26.87				
FIX	11.3	66.00%	 77,446,400 	17.12	28.42	33.71	15.87				
FL	8.91	15.86%	 520,854,600 	56.18	65.09	75.76	51.84				
FLC	-0.61	-3.08%	 8,328,500 	19.78	19.17	21.36	17.97				
FLO	2.3	11.99%	 281,815,200 	19.19	21.49	27.09	18.85				
FLOW	-6.09	-17.91%	 30,614,000 	34	27.91	40.95	25.86				
FLR	-13.41	-22.12%	 396,139,000 	60.63	47.22	61.2	40.94				
FLS	-17.75	-29.67%	 373,353,500 	59.83	42.08	62.86	39.85				
FLT	-5.78	-3.89%	 161,466,200 	148.71	142.93	163.86	137.02				
FLTX	15.3	43.11%	 108,070,400 	35.49	50.79	61.75	34.05				
FLY	0.5	3.80%	 68,356,700 	13.15	13.65	16.23	12.3				
FMC	-17.9	-31.39%	 314,621,600 	57.03	39.13	64.59	32.93				
FMN	0.4	2.76%	 3,147,800 	14.51	14.91	15.12	13.81				
FMO	-13.14	-50.31%	 40,069,600 	26.12	12.98	26.5	10.52				
FMS	4.7	12.65%	 37,790,300 	37.14	41.84	45.72	35.96				
FMSA	-4.57	-66.04%	 212,074,600 	6.92	2.35	9.1	2.26				
FMX	4.32	4.91%	 95,363,900 	88.03	92.35	101.96	81.9				
FMY	-0.32	-2.15%	 2,008,600 	14.86	14.54	14.98	13.92				
FN	6.08	34.27%	 47,194,200 	17.74	23.82	24.37	16.09				
FNB	0.02	0.15%	 264,899,600 	13.32	13.34	14.64	11.89				
FNB-E	1.82	6.64%	 2,017,200 	27.42	29.24	30.21	26.97				
FNF	0.22	0.64%	 334,701,400 	34.45	34.67	39.99	32.49				
FNFV	-4.51	-28.65%	 116,116,600 	15.74	11.23	15.8	9.88				
FNV	-3.44	-6.99%	 239,485,800 	49.19	45.75	58.51	39.38				
FOE	-1.84	-14.20%	 158,769,300 	12.96	11.12	17.07	10.5				
FOF	-2.2	-16.72%	 18,747,400 	13.16	10.96	13.33	10.55				
FOR	-4.46	-28.96%	 65,068,600 	15.4	10.94	16.29	10.58				
FPF	-1.44	-6.34%	 41,653,300 	22.71	21.27	22.99	20.68				
FPI	0.47	4.48%	 3,583,800 	10.5	10.97	11.39	9.99				
FPL	-7.14	-39.87%	 33,436,700 	17.91	10.77	18.49	8.89				
FPO	-0.96	-7.77%	 60,087,200 	12.36	11.4	13.21	10.02				
FPT	0.7	5.49%	 4,554,000 	12.76	13.46	13.51	12.22				
FR	1.57	7.64%	 196,983,300 	20.56	22.13	23.08	18.69				
FRA	-0.49	-3.66%	 29,608,400 	13.39	12.9	14.14	12.19				
FRC	13.94	26.75%	 185,677,900 	52.12	66.06	69.28	47.62				
FRC-A	-0.32	-1.22%	 5,662,400 	26.3	25.98	26.83	25.42				
FRC-B	0.76	2.99%	 2,981,700 	25.43	26.19	27.13	25.16				
FRC-C	1.43	5.97%	 3,636,500 	23.95	25.38	25.8	23.44				
FRC-D	1.51	6.40%	 5,002,800 	23.61	25.12	25.32	22.96				
