Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
TI.A	0.51	6.56%	 15,538,100 	7.77	8.28	10.53	7.65				
TIF	14.08	15.18%	 274,034,400 	92.78	106.86	108.67	80.88				
TIME	1.31	5.62%	 229,403,400 	23.3	24.61	25.62	19.41				
TISI	-1.88	-4.44%	 19,960,800 	42.34	40.46	47.62	37.11				
TJX	4.85	7.61%	 1,023,652,300 	63.73	68.58	68.58	52.23				
TK	2.88	6.00%	 134,741,300 	48.01	50.89	67.12	44.66				
TKC	1.77	13.26%	 113,130,000 	13.35	15.12	16.6	12.06				
TKF	-3.64	-24.81%	 9,858,700 	14.67	11.03	14.67	9.52				
TKR	-12.39	-22.50%	 220,529,300 	55.07	42.68	68.67	38.23				
TLI	-1.2	-9.81%	 9,234,500 	12.23	11.03	12.44	10.81				
TLK	4.69	26.16%	 52,238,600 	17.925	22.615	24.125	16.975				
TLLP	6.51	12.44%	 86,657,600 	52.34	58.85	75.39	51.29				
TLP	-10.99	-25.86%	 10,213,100 	42.5	31.51	49.98	31.19				
TLYS	-1.76	-15.37%	 30,334,500 	11.45	9.69	12.8	6.84				
TM	3.56	2.92%	 97,094,200 	121.92	125.48	129.03	103.39				
TMH	11.98	26.30%	 157,005,200 	45.55	57.53	62.54	41.97				
TMHC	-3.56	-15.86%	 97,009,000 	22.45	18.89	26.09	15.13				
TMK	2.07	3.97%	 136,678,000 	52.1	54.17	55.68	48.3667				
TMK-B	3.31	15.26%	 3,209,600 	21.69	25	25.74	21.69				
TMO	13.94	12.52%	 509,003,700 	111.35	125.29	129.29	109.63				
TMST	-3.38	-8.36%	 69,538,500 	40.41	37.03	49.94	31.17				
TNC	4.36	6.43%	 17,201,600 	67.81	72.17	76.52	58.21				
TNET	12.18	63.77%	 100,650,500 	19.1	31.28	32.59	19.1				
TNH	-38.4	-27.21%	 6,329,300 	141.1	102.7	173	92.02				
TNK	1.13	28.75%	 164,007,600 	3.93	5.06	5.69	3.22				
TNP	0.97	16.14%	 154,226,200 	6.01	6.98	8.35	4.99				
TNP-B	1.7	7.52%	 3,131,400 	22.6	24.3	25.25	21.81				
TNP-C	2.18	9.37%	 3,193,500 	23.27	25.45	27.03	23.06				
TOL	-2.73	-7.38%	 644,435,900 	37	34.27	39.55	29.18				
TOO	-6.3	-19.04%	 44,425,800 	33.09	26.79	37.03	21.61				
TOO-A	-1.7	-6.85%	 3,265,400 	24.8	23.1	26.83	21.86				
TOT	-10.07	-16.44%	 321,897,700 	61.27	51.2	73.88	48.74				
TOWR	4.15	19.39%	 49,802,800 	21.4	25.55	36.84	20.54				
TPC	-2.23	-8.48%	 61,405,300 	26.3	24.07	31.99	20.28				
TPH	-4.68	-23.48%	 415,631,800 	19.93	15.25	19.93	12.73				
TPL	18.01	18.01%	 4,253,300 	99.99	118	232.5	93.89				
TPRE	-4.04	-21.80%	 65,992,800 	18.53	14.49	18.53	13.77				
TPVG	-0.8	-5.11%	 13,021,500 	15.65	14.85	16.47	13.3				
TPX	0.95	1.76%	 213,454,500 	53.96	54.91	61.34	45.64				
TPZ	0.07	0.27%	 4,514,500 	25.69	25.76	29.61	24.6				
TR	-1.89	-5.81%	 20,682,300 	32.54	30.65	32.54	26.15				
TRC	-7.3	-19.86%	 10,520,200 	36.76	29.46	36.76	27.9				
TRCO	-10.23	-14.61%	 9,125,800 	70	59.77	70	56.7				
TREC	3.49	31.13%	 8,234,500 	11.21	14.7	15.36	10.68				
TREX	2.815	7.08%	 91,436,300 	39.765	42.58	44.14	26.44				
TRGP	17.88	20.28%	 100,498,100 	88.17	106.05	150.62	85.34				
TRI	2.52	6.66%	 192,924,200 	37.82	40.34	41.22	33.43				
TRK	2.02	10.18%	 9,463,300 	19.85	21.87	22.47	16.56				
TRMR	-2.93	-50.52%	 74,719,000 	5.8	2.87	5.8	2.07				
TRN	0.75	2.75%	 629,748,100 	27.26	28.01	50.3	26.57				
TRN-A	1.5	6.12%	 829,100 	24.5	26	27.3	24.2				
TRNO	2.93	16.55%	 28,137,600 	17.7	20.63	21.48	16.88				
TROX	0.81	3.51%	 154,744,300 	23.07	23.88	30.7	20.56				
TRP	3.44	7.53%	 248,975,600 	45.66	49.1	56.19	42.39				
TRQ	-0.2	-6.06%	 1,050,835,000 	3.3	3.1	4.14	2.8				
TRR	-0.8	-11.20%	 8,342,000 	7.14	6.34	7.28	4.57				
TRV	15.31	16.91%	 548,926,500 	90.54	105.85	106.95	80.26				
TS	-13.48	-30.85%	 339,448,600 	43.69	30.21	47.83	28.18				
TSE	-2.8	-13.83%	 31,171,700 	20.25	17.45	22.45	13.55				
TSI	0.05	0.94%	 26,397,300 	5.34	5.39	5.69	5.3				
TSL	-4.41	-32.26%	 1,221,251,400 	13.67	9.26	18.34	7.74				
TSLF	-1.3	-7.08%	 8,252,000 	18.36	17.06	18.57	16.81				
TSLX	0.82	5.13%	 39,909,700 	16	16.82	23.9	15.74				
TSM	4.94	28.33%	 2,788,561,500 	17.44	22.38	23.47	16.46				
TSN	6.63	19.81%	 1,080,862,300 	33.46	40.09	44.01	33.17				
TSNU	2.34	4.88%	 24,553,800 	48	50.34	53.2	47.7				
TSO	15.85	27.09%	 733,110,100 	58.5	74.35	78.55	47.47				
TSQ	2.95	28.78%	 17,072,400 	10.25	13.2	13.71	10.25				
TSS	0.68	2.04%	 301,828,600 	33.28	33.96	34.41	28.7				
TSU	-4.03	-15.36%	 320,988,400 	26.24	22.21	30.16	21.51				
TTC	0.105	0.33%	 54,460,900 	31.8	31.905	33.465	28.075				
TTF	-6.36	-35.04%	 17,582,400 	18.15	11.79	18.15	9.5				
TTI	-5.68	-45.95%	 134,044,700 	12.36	6.68	13.22	5.02				
TTM	11.48	37.27%	 322,060,600 	30.8	42.28	48.32	26.74				
TTP	2.29	8.05%	 9,277,800 	28.45	30.74	36.83	26.78				
TU	1.6	4.65%	 44,713,800 	34.44	36.04	38.69	33.04				
TUP	-31.53	-33.35%	 138,542,300 	94.53	63	94.53	59.64				
TV	3.8	12.56%	 451,910,900 	30.26	34.06	37.35	27.84				
TVC	2.98	14.24%	 5,363,000 	20.93	23.91	24.75	20.93				
TVE	3.1	14.62%	 4,038,200 	21.2	24.3	24.84	21.2				
TVPT	1.6	9.76%	 54,361,900 	16.4	18	18.07	12.06				
TWI	-7.35	-40.88%	 158,764,500 	17.98	10.63	19.48	9.36				
TWN	-2.97	-15.37%	 2,721,000 	19.32	16.35	21.15	16.15				
TWO	0.74	7.97%	 800,569,600 	9.28	10.02	10.77	9.28				
TWTR	-27.78	-43.64%	 5,863,423,200 	63.65	35.87	69	30.5				
TWX	15.7	22.52%	 1,520,982,200 	69.72	85.42	87.36	61.52				
TX	-13.66	-43.64%	 63,042,800 	31.3	17.64	32.24	16.22				
TXT	5.35	14.55%	 484,392,700 	36.76	42.11	44.23	32.28				
TY	1.43	7.16%	 12,815,100 	19.98	21.41	21.68	18.95				
TY.P	2.55	5.73%	 201,000 	44.5	47.05	48.99	43.82				
TYG	-3.9	-8.18%	 26,813,800 	47.67	43.77	49.85	40.75				
TYL	7.31	7.16%	 57,087,900 	102.13	109.44	114.09	76				
UA	12.125	55.56%	 627,524,100 	21.825	33.95	36.345	20.4975				
UAL	29.06	76.82%	 1,527,513,800 	37.83	66.89	66.89	37.73				
UAM	1.98	27.12%	 43,524,400 	7.3	9.28	9.38	6.65				
UAN	-6.72	-40.83%	 64,919,500 	16.46	9.74	21.74	8.69				
UBA	3.43	18.59%	 24,357,400 	18.45	21.88	22.61	18.28				
UBP	2.6	16.40%	 367,900 	15.85	18.45	18.96	15.39				
UBP-F	3.21	13.94%	 2,566,700 	23.03	26.24	26.59	23.03				
UBP-G	0.85	3.37%	 117,700 	25.25	26.1	26.14	25.25				
UBS	-2.2	-11.43%	 495,721,600 	19.25	17.05	21.4	15.39				
UCP	-4.14	-28.28%	 9,628,900 	14.64	10.5	16.85	10.28				
UDR	7.47	31.99%	 367,199,000 	23.35	30.82	31.74	23.27				
UFI	2.49	9.14%	 19,831,100 	27.24	29.73	30.72	21.47				
UFS	-6.95	-14.73%	 165,151,500 	47.17	40.22	57.565	33.06				
UGI	10.34	37.41%	 186,218,500 	27.64	37.98	39.6	26.9933				
UGP	-4.58	-19.37%	 99,151,700 	23.65	19.07	26.18	17.8				
UHS	30	36.92%	 226,949,700 	81.26	111.26	114.84	74.35				
UHT	8.06	20.12%	 9,523,600 	40.06	48.12	49.13	40.06				
UIS	-4.09	-12.18%	 160,881,800 	33.57	29.48	35.74	18.99				
UL	-0.72	-1.75%	 308,834,500 	41.2	40.48	45.85	37.85				
UMC	0.23	11.27%	 263,006,300 	2.04	2.27	2.58	1.95				
UMH	0.13	1.38%	 18,768,000 	9.42	9.55	10.39	9.1				
UMH-A	1.22	4.84%	 1,390,400 	25.2	26.42	26.93	25.2				
UN	-1.19	-2.96%	 406,860,400 	40.23	39.04	44.31	36.72				
UNF	14.45	13.50%	 17,683,000 	107	121.45	123.4	93.4				
UNH	25.79	34.25%	 1,061,701,300 	75.3	101.09	103.04	69.74				
UNM	-0.2	-0.57%	 390,088,500 	35.08	34.88	36.81	30.71				
UNP	35.13	41.82%	 724,574,700 	84	119.13	123.31	82.58				
UNT	-17.52	-33.94%	 84,653,700 	51.62	34.1	69.94	29.98				
UPS	6.09	5.80%	 775,616,100 	105.08	111.17	112.45	93.62				
URI	24.06	30.87%	 426,163,900 	77.95	102.01	119.02	74.46				
USA	0.01	0.17%	 88,329,300 	5.97	5.98	6.07	5.39				
USAC	-10.21	-38.10%	 28,571,500 	26.8	16.59	27.99	15				
USB	4.55	11.26%	 1,702,711,300 	40.4	44.95	45.91	38.78				
USB-A	47.52	6.17%	 174,100 	769.98	817.5	853	758.99				
USB-H	2.72	13.99%	 19,576,500 	19.44	22.16	22.57	19.44				
USB-M	3.15	11.98%	 20,515,800 	26.3	29.45	29.63	26.28				
USB-N	-0.25	-0.91%	 15,039,700 	27.37	27.12	27.98	26.89				
USB-O	3.46	17.33%	 18,226,000 	19.97	23.43	23.76	19.97				
USDP	-1.83	-11.44%	 11,678,900 	16	14.17	17.2	12.14				
USG	-0.39	-1.37%	 426,014,600 	28.38	27.99	35.85	24.55				
USM	-1.99	-4.76%	 27,444,800 	41.82	39.83	44.45	31.93				
USNA	27.01	35.74%	 37,937,100 	75.58	102.59	118.18	57.62				
USPH	6.7	19.00%	 9,105,100 	35.26	41.96	43.27	30.08				
UTF	2.12	10.29%	 37,975,300 	20.6	22.72	24.79	20.06				
UTI	-4.07	-29.26%	 15,464,600 	13.91	9.84	14.25	9.28				
UTL	6.18	20.27%	 12,377,800 	30.49	36.67	38.5	29.34				
UTX	1.2	1.05%	 962,505,700 	113.8	115	120.09	99.17				
UVE	5.97	41.23%	 100,371,300 	14.48	20.45	21.06	10.14				
UVV	-10.62	-19.45%	 67,249,600 	54.6	43.98	58.99	38.53				
UZA	1.75	7.73%	 8,233,200 	22.65	24.4	25.95	22.65				
UZB	0.38	1.55%	 2,564,300 	24.59	24.97	24.97	24.4				
V	9.88	17.75%	 737,194,100 	55.67	65.55	66.9075	49.1575				
VAC	21.78	41.28%	 50,118,600 	52.76	74.54	75.92	47.3				
VAL	15.19	21.31%	 128,170,200 	71.29	86.48	87.83	68.1				
VAL.P	-6.75	-48.18%	 2,257,542,000 	14.01	7.26	14.01	5.89				
VALE	-7.07	-46.36%	 5,665,719,900 	15.25	8.18	15.25	6.86				
VAR	8.82	11.35%	 171,035,800 	77.69	86.51	89.09	77.34				
VBF	0.71	4.01%	 8,117,400 	17.69	18.4	19.34	17.69				
VC	24.97	30.49%	 152,101,700 	81.89	106.86	108.29	78.74				
VCO	0.52	1.40%	 1,082,400 	37.25	37.77	43	35.61				
VCRA	-5.19	-33.25%	 54,119,900 	15.61	10.42	19.29	7.64				
VCV	1.46	12.81%	 27,949,400 	11.4	12.86	12.88	11.38				
VEC	7.75	39.44%	 16,513,100 	19.65	27.4	31.27	19.44				
VEEV	-5.69	-17.73%	 276,225,500 	32.1	26.41	37.8	17.87				
VET	-9.61	-16.39%	 9,791,000 	58.62	49.01	71.78	39.55				
VFC	12.56	20.15%	 447,402,800 	62.34	74.9	75.46	55.99				
VG	0.48	14.41%	 385,410,600 	3.33	3.81	4.79	3.11				
VGI	-1.07	-6.32%	 9,920,300 	16.92	15.85	17.99	15.08				
VGM	1.11	9.11%	 31,378,400 	12.18	13.29	13.39	12.18				
VGR	4.94	30.18%	 238,915,900 	16.37	21.31	23.89	16.16				
VHI	-11.17	-63.54%	 25,941,400 	17.58	6.41	17.58	4.81				
VIPS	11.172	133.51%	 544,315,900 	8.368	19.54	24.55	8.228				
VIV	-1.54	-8.01%	 461,863,700 	19.22	17.68	22.34	16.74				
VJET	-31.37	-79.44%	 137,859,200 	39.49	8.12	46.78	7.29				
VKQ	1.07	9.23%	 28,094,500 	11.59	12.66	12.76	11.58				
VLO	-0.9	-1.79%	 1,925,503,200 	50.4	49.5	58.51	43.76				
VLP	8.8	25.54%	 30,787,200 	34.45	43.25	55.6	31.9				
VLRS	-4.53	-33.43%	 56,039,900 	13.55	9.02	13.97	6.92				
VLT	-1.06	-6.60%	 5,858,800 	16.07	15.01	17.14	14.32				
VLY	-0.41	-4.05%	 460,046,700 	10.12	9.71	10.8	9.21				
VLY.W	-0.28	-50.91%	 1,186,900 	0.55	0.27	0.66	0.15				
VMC	6.31	10.62%	 249,591,100 	59.42	65.73	69.01	55.28				
VMEM	3.32	20.96%	 214,371,800 	15.84	19.16	21.52	12.28				
VMI	-22.12	-14.83%	 74,108,900 	149.12	127	161.11	123.75				
VMO	1.15	9.82%	 37,009,000 	11.71	12.86	12.86	11.71				
VMW	-7.19	-8.01%	 474,937,700 	89.71	82.52	111.8	76.43				
VNCE	-4.53	-14.77%	 71,387,400 	30.67	26.14	38.74	23.18				
VNO	28.92	32.57%	 212,380,600 	88.79	117.71	119.27	88.64				
VNO-G	2.58	11.21%	 5,699,000 	23.02	25.6	26.09	23.02				
VNO-I	2.45	10.68%	 2,460,600 	22.95	25.4	25.85	22.95				
VNO-K	4.3	21.76%	 9,440,800 	19.76	24.06	24.9	19.76				
VNO-L	4.25	22.67%	 8,258,300 	18.75	23	23.98	18.75				
VNTV	1.31	4.02%	 372,961,800 	32.61	33.92	34.82	28.79				
VOC	-9.21	-63.30%	 26,819,900 	14.55	5.34	17.07	5.08				
VOYA	7.23	20.57%	 390,349,200 	35.15	42.38	43.07	33.11				
VPG	2.27	15.25%	 8,834,000 	14.89	17.16	18.18	13.9				
VPV	1.75	14.42%	 12,015,700 	12.14	13.89	14.09	12.14				
VR	1.27	3.15%	 176,255,600 	40.29	41.56	42.17	35.27				
VRS	2.8	444.44%	 85,797,000 	0.63	3.43	4.38	0.63				
VRTV	15.92	44.28%	 17,463,200 	35.95	51.87	51.87	32.5				
VRX	25.71	21.90%	 655,745,200 	117.4	143.11	148	106.73				
VSH	0.89	6.71%	 281,429,700 	13.26	14.15	16.17	12.68				
VSI	-3.43	-6.59%	 147,705,700 	52.01	48.58	52.01	37.53				
VSLR	-6.79	-42.41%	 95,932,400 	16.01	9.22	16.01	8				
VTA	-1.05	-8.14%	 60,985,300 	12.9	11.85	13.08	11.33				
VTN	0.58	4.43%	 10,468,500 	13.09	13.67	14.54	13.09				
VTR	14.42	25.17%	 510,075,500 	57.28	71.7	74.44	56.79				
VTRB	3.36	15.75%	 6,230,600 	21.34	24.7	25	21.34				
VTTI	2.69	12.17%	 25,706,200 	22.1	24.79	27.36	21.46				
VVC	10.73	30.23%	 86,123,700 	35.5	46.23	48.12	34.89				
VVI	-1.12	-4.03%	 24,163,200 	27.78	26.66	28.3	20.26				
VVR	-0.48	-9.52%	 158,672,900 	5.04	4.56	5.13	4.47				
VZ	-2.36	-4.80%	 5,552,696,200 	49.14	46.78	51.97	45.42				
VZA	1.32	5.31%	 28,733,200 	24.86	26.18	26.29	24.68				
W	-17.87	-47.38%	 67,502,700 	37.72	19.85	37.72	18.4				
WAB	12.62	16.99%	 144,985,600 	74.27	86.89	91.24	70.82				
WAC	-18.85	-53.31%	 183,614,600 	35.36	16.51	35.64	16.51				
WAGE	5.13	8.63%	 85,306,400 	59.44	64.57	66.74	37.19				
WAIR	-7.94	-36.22%	 107,030,500 	21.92	13.98	22.74	13.48				
WAL	3.94	16.51%	 106,067,800 	23.86	27.8	28.17	20.99				
WAT	12.72	12.72%	 137,704,200 	100	112.72	116.98	95.08				
WBAI	-18.02	-50.95%	 136,753,300 	35.37	17.35	51.37	17.35				
WBC	11.37	12.17%	 121,160,800 	93.41	104.78	110.68	84.36				
WBK	-2.15	-7.40%	 33,214,300 	29.05	26.9	33.16	25.8				
WBS	1.35	4.33%	 125,747,600 	31.18	32.53	33.05	27.65				
WBS-E	3.6	16.82%	 4,371,400 	21.4	25	25.31	21.4				
WCC	-14.86	-16.32%	 133,960,800 	91.07	76.21	93.81	71.18				
WCG	11.64	16.53%	 157,732,800 	70.42	82.06	84.25	56.64				
WCIC	0.49	2.57%	 18,531,600 	19.09	19.58	20.77	17.19				
WCN	0.36	0.83%	 148,689,800 	43.63	43.99	50.46	39.74				
WD	1.37	8.47%	 25,989,500 	16.17	17.54	17.76	12.83				
WDAY	-1.55	-1.86%	 468,258,100 	83.16	81.61	115.47	67.06				
WDR	-15.3	-23.50%	 219,842,200 	65.12	49.82	75.96	43.85				
WEA	-0.64	-4.40%	 7,295,800 	14.53	13.89	15.4	13.53				
WEC	11.4	27.58%	 474,371,600 	41.34	52.74	55.23	40.31				
WES	11.36	18.41%	 65,801,100 	61.69	73.05	78.88	59.26				
WEX	-0.11	-0.11%	 59,683,400 	99.03	98.92	118.43	79.93				
WF	-11.08	-28.91%	 1,223,700 	38.33	27.25	42.41	27.05				
WFC	9.42	20.75%	 3,909,699,200 	45.4	54.82	55.71	44.23				
WFC-J	1.21	4.33%	 28,601,600 	27.96	29.17	29.98	27.86				
WFC-L	104.73	9.44%	 1,729,500 	1110	1214.73	1236.05	1109.89				
WFC-N	3.09	15.39%	 32,745,000 	20.08	23.17	23.72	20.08				
WFC-O	2.74	13.50%	 16,883,400 	20.3	23.04	23.74	20.3				
WFC-P	3.4	16.89%	 16,156,800 	20.13	23.53	24.28	20.13				
WFC-Q	2.08	8.82%	 100,528,300 	23.57	25.65	26.32	23.56				
WFC-R	2.02	7.85%	 33,591,600 	25.72	27.74	28.5	25.67				
WFC-T	0.5	2.01%	 35,108,700 	24.88	25.38	25.38	24.17				
WFC.W	5.46	34.34%	 10,483,100 	15.9	21.36	22.15	15.7				
WFE-A	0.49	1.97%	 4,794,800 	24.86	25.35	25.35	24.72				
WFT	-4.04	-26.08%	 2,163,780,400 	15.49	11.45	24.06	10.32				
WG	-3.15	-33.44%	 99,886,100 	9.42	6.27	13.59	4.01				
WGL	14.56	36.35%	 79,350,100 	40.06	54.62	56.67	35.88				
WGO	-5.69	-20.73%	 74,685,700 	27.45	21.76	28.83	20.47				
WGP	20.72	52.44%	 35,878,200 	39.51	60.23	65.51	37.7				
WHG	-0.09	-0.15%	 5,022,800 	61.91	61.82	67.84	51.72				
WHR	36.88	23.51%	 269,555,300 	156.86	193.74	193.74	126.69				
WIA	0.18	1.58%	 13,386,600 	11.42	11.6	12.35	11.4				
WIT	-1.27	-10.09%	 140,175,400 	12.59	11.32	14.18	10.87				
WIW	0.03	0.27%	 30,836,500 	11.27	11.3	12.33	11.2				
WK	-0.35	-2.55%	 6,943,000 	13.75	13.4	13.99	13.4				
WLH	-1.87	-8.45%	 66,818,600 	22.14	20.27	31.39	17.89				
WLK	0.055	0.09%	 169,490,400 	61.035	61.09	97.96	53.67				
WLKP	-1.78	-5.78%	 21,682,300 	30.78	29	33.64	25.85				
WLL	-28.87	-46.66%	 621,338,200 	61.87	33	92.66	25.04				
WM	6.45	14.37%	 481,536,200 	44.87	51.32	51.58	40.41				
WMB	6.37	16.52%	 1,672,171,200 	38.57	44.94	59.44	38.03				
WMC	-0.18	-1.21%	 204,568,100 	14.88	14.7	16.85	13.58				
WMK	-4.74	-9.02%	 7,383,300 	52.56	47.82	52.56	38.78				
WMS	6.83	42.29%	 40,903,600 	16.15	22.98	23.72	14.88				
WMT	7.19	9.14%	 1,643,204,200 	78.69	85.88	87.54	72.66				
WNC	0.01	0.08%	 185,255,700 	12.35	12.36	14.76	9.49				
WNR	-4.63	-10.92%	 403,397,600 	42.41	37.78	47.72	36.16				
WNRL	4.63	17.90%	 15,289,600 	25.87	30.5	35.49	25.87				
WNS	-1.25	-5.71%	 24,464,700 	21.91	20.66	22.51	17.31				
WOR	-11.99	-28.49%	 90,603,400 	42.08	30.09	43.85	29.77				
WPC	8.75	14.26%	 149,503,100 	61.35	70.1	72.84	57.87				
WPG	-3.38	-16.41%	 292,555,300 	20.6	17.22	20.6	16.2				
WPT	0.87	4.52%	 8,526,900 	19.25	20.12	23.2	17.7				
WPX	-8.75	-42.93%	 922,117,800 	20.38	11.63	26.62	10.27				
WPZ	-6.11	-12.01%	 234,935,000 	50.86	44.75	55.87	41.82				
WR	9.07	28.19%	 254,273,000 	32.17	41.24	42.93	31.77				
WRB	7.87	18.14%	 140,199,800 	43.39	51.26	53.96	37.93				
WRB-B	3.15	15.28%	 9,291,700 	20.61	23.76	24.17	20.61				
WRE	4.3	18.41%	 92,227,300 	23.36	27.66	28.39	22.53				
WRI	7.5	27.35%	 181,683,800 	27.42	34.92	36.96	27.42				
WSM	17.4	29.86%	 281,650,700 	58.28	75.68	76.51	52.85				
WSO	10.94	11.39%	 56,729,300 	96.06	107	108.2	85.53				
WSO.B	10.49	10.86%	 41,100 	96.63	107.12	107.12	87.06				
WSR	1.74	13.01%	 23,902,300 	13.37	15.11	15.67	13.31				
WST	4.18	8.52%	 76,850,900 	49.06	53.24	55.08	39.26				
WTI	-8.66	-54.13%	 263,898,500 	16	7.34	19.37	5.49				
WTM	27.03	4.48%	 3,326,400 	603.08	630.11	674.71	559.26				
WTR	3.11	13.18%	 165,962,400 	23.59	26.7	28.05	22.59				
WTS	1.57	2.54%	 49,727,200 	61.87	63.44	65.8	52.71				
WTW	-8.09	-24.57%	 218,688,200 	32.93	24.84	32.93	19.25				
WU	0.66	3.83%	 1,476,846,300 	17.25	17.91	18.58	15.15				
WUBA	3.21	8.37%	 302,799,300 	38.34	41.55	58.32	31.9				
WWAV	12.05	52.53%	 421,404,600 	22.94	34.99	37.46	22.57				
WWE	-4.24	-25.57%	 340,507,200 	16.58	12.34	31.39	10.81				
WWW	-4.49	-13.22%	 215,094,800 	33.96	29.47	33.96	24.11				
WY	4.32	13.68%	 1,170,039,800 	31.57	35.89	36.64	27.72				
WYN	12.07	16.38%	 284,122,500 	73.69	85.76	86.77	68.62				
X	-2.76	-9.36%	 1,789,879,300 	29.5	26.74	46	22.73				
XCO	-3.14	-59.13%	 1,238,570,000 	5.31	2.17	6.35	2.1				
XEC	1.09	1.04%	 322,690,000 	104.91	106	148.77	92.73				
XEL	7.98	28.56%	 690,841,000 	27.94	35.92	37.25	27.35				
XIN	-2.99	-55.89%	 74,331,500 	5.35	2.36	5.35	2.23				
XKE	-1.64	-20.65%	 710,600 	7.94	6.3	8.15	5.38				
XL	2.53	7.95%	 486,611,500 	31.84	34.37	36.3	27.96				
XNY	-3.03	-57.82%	 15,443,200 	5.24	2.21	5.44	1.96				
XOM	-8.75	-8.65%	 2,956,512,700 	101.2	92.45	104.38	86.41				
XON	3.73	15.67%	 162,072,000 	23.8	27.53	36.82	15.3				
XOXO	3.35	22.54%	 25,920,400 	14.86	18.21	18.37	9.69				
XPO	14.59	55.50%	 255,450,300 	26.29	40.88	42.48	23.24				
XRM	-0.71	-4.31%	 14,176,000 	16.49	15.78	17.71	12				
XRS	6.1	27.74%	 144,130,000 	21.99	28.09	35.9	20.22				
XRX	1.69	13.89%	 2,377,968,500 	12.17	13.86	14.32	10.3				
XYL	3.47	10.03%	 255,413,000 	34.6	38.07	39.78	31.91				
Y	63.54	15.89%	 14,656,600 	399.96	463.5	482	363.6				
YDKN	0.38	1.97%	 9,045,100 	19.27	19.65	19.65	17.91				
YELP	-14.22	-20.62%	 1,064,674,100 	68.95	54.73	98.04	50.04				
YGE	-27	-53.47%	 1,160,066,200 	50.5	23.5	72.4	20.5				
YPF	-6.49	-19.69%	 479,353,100 	32.96	26.47	38.91	21.85				
YUM	-2.76	-3.65%	 798,971,400 	75.61	72.85	83.29	66.16				
YUME	-2.41	-32.35%	 54,411,500 	7.45	5.04	8.37	4.69				
YZC	-0.8	-8.67%	 34,270,000 	9.23	8.43	9.29	6.35				
ZAYO	8.57	38.95%	 34,293,200 	22	30.57	32.03	22				
ZB-A	1.03	5.04%	 1,516,900 	20.43	21.46	22.5	19.74				
ZB-F	0.35	1.30%	 1,975,600 	26.82	27.17	29.5	26.6				
ZB-G	2.62	11.26%	 6,021,300 	23.27	25.89	26.46	23.27				
ZB-H	4.7	23.97%	 3,510,000 	19.61	24.31	24.35	19.61				
ZBK	0.57	2.13%	 1,512,800 	26.82	27.39	27.54	26.29				
ZEN	10.94	81.46%	 69,795,300 	13.43	24.37	27.74	13.43				
ZF	0.6	4.04%	 13,517,600 	14.86	15.46	15.93	13.67				
ZFC	1.22	7.61%	 11,673,900 	16.03	17.25	19.38	16				
ZNH	4.16	21.07%	 11,406,800 	19.74	23.9	25.17	14.53				
ZOES	5.19	21.00%	 81,302,300 	24.72	29.91	37.66	24.72				
ZPIN	0.53	3.62%	 31,461,100 	14.65	15.18	18.51	11.71				
ZTR	0.07	0.50%	 16,506,100 	13.94	14.01	14.48	12.96				
ZTS	10.34	31.63%	 1,014,176,200 	32.69	43.03	44.93	28.4				
ZX	-1.17	-45.00%	 13,149,300 	2.6	1.43	3.1	1.07				
