Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
FRC-G	-1.35	-5.60%	 10,727,500 	24.1	22.75	27.66	22				
FRO	-7.84	-52.44%	 335,731,600 	14.95	7.11	14.95	6.85				
FRT	-3.99	-2.73%	 121,012,500 	146.1	142.11	170.35	136.98				
FSB	10.47	33.37%	 16,897,800 	31.38	41.85	42.4	24.33				
FSCE	1.12	4.71%	 1,821,200 	23.76	24.88	26.01	23.2				
FSD	2	14.20%	 29,785,000 	14.08	16.08	16.1	13.01				
FSIC	1.31	14.57%	 214,805,500 	8.99	10.3	10.45	7.73				
FSM	3.4	151.11%	 299,168,000 	2.25	5.65	9.51	2.03				
FSS	-0.24	-1.51%	 78,066,300 	15.85	15.61	16.56	11.35				
FT	0.95	16.58%	 13,142,100 	5.73	6.68	7.05	5.3				
FTAI	2.04	18.12%	 35,365,100 	11.26	13.3	13.83	8.65				
FTI	6.52	22.48%	 949,990,100 	29.01	35.53	36.31	22.77				
FTK	-2.05	-17.92%	 257,150,500 	11.44	9.39	16.6	5.52				
FTS	-0.78	-2.46%	 20,914,600 	31.66	30.88	33.25	29.4				
FTV	5.03	10.35%	 239,601,100 	48.6	53.63	55.97	47.49				
FUL	11.84	32.47%	 69,520,000 	36.47	48.31	50.36	32.71				
FUN	8.36	14.97%	 44,938,900 	55.84	64.2	64.64	49.81				
G	-0.64	-2.56%	 231,832,400 	24.98	24.34	28.39	22.7				
GAB	0.21	3.95%	 98,692,900 	5.31	5.52	5.87	4.5				
GAB-D	-0.48	-1.85%	 531,200 	26.01	25.53	27.01	25.3				
GAB-G	-1.26	-5.21%	 1,556,200 	24.19	22.93	25.61	22.23				
GAB-H	-2.2	-8.78%	 1,541,500 	25.05	22.85	25.79	22.32				
GAB-J	-1.23	-4.88%	 4,337,500 	25.2	23.97	26.29	23.56				
GAM	-0.76	-2.38%	 15,653,000 	31.94	31.18	33.25	26.88				
GAM-B	-0.98	-3.66%	 1,174,100 	26.75	25.77	28	25.43				
GATX	16.25	35.85%	 50,604,300 	45.33	61.58	64.17	40.83				
GBAB	0.09	0.42%	 23,271,300 	21.32	21.41	24.63	20.34				
GBL	-0.15	-0.48%	 8,021,600 	31.04	30.89	40.86	26.77				
GBX	8.93	27.38%	 146,067,800 	32.62	41.55	43.85	20.96				
GCAP	-1.53	-18.87%	 44,840,900 	8.11	6.58	8.11	4.57				
GCH	0.13	1.52%	 5,019,600 	8.56	8.69	9.35	7.32				
GCI	-6.58	-40.39%	 298,332,000 	16.29	9.71	17.56	7.47				
GCO	5.27	9.27%	 64,651,700 	56.83	62.1	73.83	48.1				
GCP	9.85	58.28%	 124,806,500 	16.9	26.75	29.89	15.49				
GCV	-0.08	-1.67%	 7,678,200 	4.78	4.7	5.03	3.98				
GCV-B	-1.27	-4.73%	 273,100 	26.86	25.59	27.92	25.43				
GD	35.3	25.70%	 407,075,800 	137.36	172.66	178.67	124.18				
GDDY	2.89	9.01%	 218,703,500 	32.06	34.95	36.82	24.25				
GDL	-0.17	-1.70%	 10,714,600 	10.01	9.84	10.14	9.49				
GDL-B	0.11	0.22%	 743,100 	50.26	50.37	50.75	50.15				
GDO	1.32	8.35%	 11,024,300 	15.8	17.12	17.97	15.21				
GDOT	7.13	43.42%	 95,987,700 	16.42	23.55	25.32	15.43				
GDV	1.58	8.56%	 47,326,100 	18.46	20.04	20.21	15.34				
GDV-A	-0.44	-1.69%	 743,400 	26.1	25.66	26.96	25.25				
GDV-D	-0.4	-1.53%	 606,800 	26.2	25.8	27.15	25.37				
GDV-G	-1.87	-7.38%	 5,221,800 	25.35	23.48	27.29	22.8				
GE	0.45	1.44%	 9,012,420,700 	31.15	31.6	32.93	27.45				
GEB	-1.09	-4.24%	 14,019,600 	25.68	24.59	26.94	24.31				
GEF	20.5	66.54%	 76,298,100 	30.81	51.31	57.72	24				
GEF.B	24.78	57.94%	 3,401,200 	42.77	67.55	72.9	34.21				
GEH	-1.13	-4.40%	 11,702,800 	25.68	24.55	27.52	24.24				
GEK	-0.91	-3.57%	 14,687,800 	25.47	24.56	27.04	23.94				
GEL	-0.72	-1.96%	 156,618,400 	36.74	36.02	40.9	20.43				
GEN	0.78	22.48%	 58,019,000 	3.47	4.25	4.36	1.38				
GEO	7.02	24.28%	 254,635,100 	28.91	35.93	35.93	19.51				
GEQ	0.03	0.18%	 8,751,700 	16.34	16.37	17.03	13.75				
GER	1.71	31.20%	 79,849,900 	5.48	7.19	7.5	3.39				
GES	-6.78	-35.91%	 309,796,300 	18.88	12.1	22.5	11.95				
GF	-1.63	-11.09%	 5,630,800 	14.7	13.07	14.7	12.29				
GFA	-0.02	-1.77%	 83,911,400 	1.13	1.11	1.95	0.98				
GFF	8.4	47.19%	 51,224,800 	17.8	26.2	26.55	13.75				
GFI	0.24	8.66%	 1,630,986,400 	2.77	3.01	6.45	2.64				
GFY	0.24	1.52%	 2,655,600 	15.83	16.07	16.13	14.72				
GG	2.04	17.65%	 2,467,201,000 	11.56	13.6	20.15	9.82				
GGB	1.94	161.67%	 2,406,186,000 	1.2	3.14	4.28	0.8				
GGE	0.38	2.41%	 4,821,200 	15.77	16.15	16.41	13.21				
GGG	11.02	15.29%	 85,176,900 	72.07	83.09	86.02	63.56				
GGM	2.85	14.62%	 6,103,900 	19.49	22.34	22.99	17.48				
GGP	-2.23	-8.20%	 1,102,884,300 	27.21	24.98	31.97	24.25				
GGP-A	-0.16	-0.64%	 6,961,700 	24.97	24.81	27.3	23.9				
GGT	-0.26	-3.47%	 22,837,100 	7.5	7.24	7.9	6.17				
GGT-B	-1.35	-5.04%	 218,100 	26.8	25.45	27.47	25.45				
GGZ	0.2	1.92%	 4,547,000 	10.4	10.6	10.97	9.23				
GGZ-A	-1.18	-4.70%	 1,914,200 	25.12	23.94	26.23	23.53				
GHC	26.98	5.56%	 7,222,900 	484.97	511.95	541.95	428.09				
GHL	-0.91	-3.18%	 121,889,000 	28.61	27.7	29.05	15.93				
GHM	5.33	31.69%	 7,488,900 	16.82	22.15	23.51	14.89				
GHY	0.74	5.23%	 40,528,200 	14.15	14.89	15.5	13.4				
GIB	8	19.99%	 47,161,000 	40.03	48.03	50.34	37.26				
GIL	-3.05	-10.73%	 145,407,400 	28.42	25.37	31.62	22.71				
GIM	0.13	2.05%	 87,176,600 	6.35	6.48	6.61	5.87				
GIMO	18.98	71.43%	 170,844,400 	26.57	45.55	60.35	21.76				
GIS	4.11	7.13%	 855,654,600 	57.66	61.77	72.64	54.12				
GJH	0.03	0.30%	 659,800 	9.86	9.89	10.75	9.55				
GJO	-0.15	-0.74%	 629,600 	20.15	20	21.06	19.85				
GJP	0.75	3.58%	 218,100 	20.95	21.7	23.1	19.66				
GJR	0.8	4.02%	 167,800 	19.9	20.7	21.13	19.17				
GJS	-0.19	-1.03%	 537,500 	18.45	18.26	18.5	17.02				
GJT	0.07	0.39%	 406,600 	17.94	18.01	18.45	17.29				
GJV	-0.14	-0.55%	 460,600 	25.3	25.16	26.6	25.15				
GKOS	9.61	38.92%	 96,731,900 	24.69	34.3	39.26	14.81				
GLF	-2.92	-62.53%	 133,527,200 	4.67	1.75	7.38	1.1				
GLO-A	5.22	26.23%	 3,600,600 	19.9	25.12	26.61	13.75				
GLOB	-4.16	-11.09%	 63,763,200 	37.51	33.35	47.13	23.13				
GLOG	7.8	93.98%	 152,455,100 	8.3	16.1	17.05	5.78				
GLOP	6.33	44.51%	 34,308,400 	14.22	20.55	22	10				
GLP	1.88	10.70%	 45,935,500 	17.57	19.45	19.5	12.31				
GLT	5.45	29.56%	 46,616,300 	18.44	23.89	24.97	14.27				
GLW	5.99	32.77%	 2,403,889,500 	18.28	24.27	24.94	16.69				
GM	0.83	2.44%	 3,485,300,800 	34.01	34.84	37.66	26.9				
GM.B	0.87	5.34%	 28,795,200 	16.29	17.16	19.69	9.71				
GME	-2.78	-9.91%	 701,161,400 	28.04	25.26	33.38	20.73				
GMED	-3.01	-10.82%	 210,252,700 	27.82	24.81	27.82	20.65				
GMRE	-1.09	-10.89%	 23,652,000 	10.01	8.92	11.12	7.21				
GMS	7.37	33.64%	 30,130,600 	21.91	29.28	30.01	20				
GMTA	-1.59	-6.40%	 11,080,100 	24.85	23.26	26.85	22.07				
GMZ	1.49	18.10%	 48,080,000 	8.23	9.72	10.02	5.24				
GNC	-19.98	-64.41%	 499,925,900 	31.02	11.04	35.6	10.84				
GNE	-5.4	-48.43%	 15,003,400 	11.15	5.75	11.15	5.15				
GNE-A	-0.09	-1.19%	 1,412,000 	7.55	7.46	7.79	7				
GNK	-7.52	-50.47%	 59,005,700 	14.9	7.38	15.3	3.77				
GNL	-0.12	-1.51%	 182,120,000 	7.95	7.83	8.93	6.47				
GNRC	10.97	36.85%	 145,827,300 	29.77	40.74	43.49	0				
GNRT	-4.97	-52.59%	 101,189,700 	9.45	4.48	9.45	3.56				
GNT	0.94	16.40%	 28,854,200 	5.73	6.67	8.39	4.67				
GNW	0.08	2.14%	 2,222,763,800 	3.73	3.81	5.22	1.61				
GOF	2.81	16.70%	 18,976,300 	16.83	19.64	19.91	15.06				
GOL	7.92	138.95%	 95,747,900 	5.7	13.62	26.76	2.5				
GOLF	1.76	9.81%	 26,471,400 	17.95	19.71	21.51	17.3				
GPC	9.65	11.24%	 184,600,800 	85.89	95.54	105.24	77.4				
GPE-A	-3.84	-13.05%	 602,200 	29.43	25.59	31.38	25.59				
GPI	2.24	2.96%	 91,378,200 	75.7	77.94	82.35	48.2				
GPK	-0.35	-2.73%	 929,644,200 	12.83	12.48	14.6	10.74				
GPM	0.32	4.17%	 17,658,600 	7.68	8	8.3	6.36				
GPN	4.9	7.60%	 431,107,900 	64.51	69.41	79.23	52.47				
GPRK	1.61	59.63%	 25,662,800 	2.7	4.31	5.06	2.25				
GPS	-2.26	-9.15%	 1,700,425,900 	24.7	22.44	30.71	17.09				
GPT	1.46	18.91%	 737,676,900 	7.72	9.18	9.99	6.8				
GPT-A	1.28	5.08%	 1,978,700 	25.2	26.48	27.75	24.7				
GPX	3.49	13.90%	 12,116,800 	25.11	28.6	29.7	19.71				
GRA	-31.95	-32.08%	 178,525,300 	99.59	67.64	99.59	63.91				
GRAM	4.21	143.20%	 38,023,000 	2.94	7.15	8.79	2.2				
GRP.U	5.94	21.60%	 2,387,700 	27.5	33.44	34.05	25.37				
GRR	0.1	1.10%	 1,293,300 	9.06	9.16	10.26	7.94				
GRUB	13.42	55.45%	 490,507,000 	24.2	37.62	43.89	18.34				
GRX	-0.81	-7.90%	 10,889,600 	10.25	9.44	11.25	8.96				
GRX-A	-0.74	-2.85%	 385,200 	25.96	25.22	26.92	25.11				
GRX-B	-1.48	-5.51%	 615,300 	26.85	25.37	27.79	25.19				
GS	59.22	32.86%	 950,056,000 	180.23	239.45	243.09	139.51				
GS-A	2.24	11.28%	 15,691,200 	19.85	22.09	23.47	18.89				
GS-B	-0.56	-2.15%	 11,339,000 	25.99	25.43	26.67	25.15				
GS-C	0.78	3.72%	 7,983,500 	20.99	21.77	24.25	19.93				
GS-D	1.42	6.96%	 35,104,500 	20.4	21.82	23.6	19.39				
GS-I	-0.94	-3.59%	 17,654,000 	26.19	25.25	26.51	24.69				
GS-J	-0.53	-2.05%	 35,000,200 	25.89	25.36	27.46	23.12				
GS-K	-0.65	-2.34%	 22,216,200 	27.79	27.14	29.48	25.39				
GS-N	0.82	3.25%	 37,123,200 	25.26	26.08	28	25.25				
GSBD	4.52	23.79%	 30,521,300 	19	23.52	23.65	17.41				
GSH	5.59	22.61%	 1,569,100 	24.72	30.31	30.47	20.7				
GSK	-1.84	-4.56%	 899,123,800 	40.35	38.51	45.49	37.39				
GSL	-1.1	-42.31%	 79,463,400 	2.6	1.5	2.6	1.07				
GSL-B	8.16	66.72%	 3,071,700 	12.23	20.39	21.28	8				
GTN	-5.45	-33.44%	 215,138,100 	16.3	10.85	16.3	7.35				
GTN.A	-3.27	-23.92%	 211,800 	13.67	10.4	13.67	7.35				
GTS	-3.21	-13.43%	 30,158,300 	23.91	20.7	27.5	19				
GTT	11.69	68.52%	 46,392,300 	17.06	28.75	28.75	12.7				
GTY	8.34	48.63%	 36,723,000 	17.15	25.49	25.49	16.67				
GUT	0.6	10.53%	 17,896,400 	5.7	6.3	6.98	5.54				
GUT-A	-0.67	-2.59%	 491,200 	25.86	25.19	26.47	24.58				
GUT-C	-1.61	-6.34%	 3,048,200 	25.39	23.78	26.24	23.22				
GVA	12.09	28.18%	 79,276,900 	42.91	55	61.3	36.25				
GWB	14.57	50.21%	 128,686,700 	29.02	43.59	43.97	22.95				
GWR	15.72	29.28%	 144,828,600 	53.69	69.41	80.01	44.55				
GWRE	-10.83	-18.00%	 118,030,900 	60.16	49.33	63.9	43.05				
GWW	29.66	14.64%	 162,285,800 	202.59	232.25	239.62	182.78				
GXP	0.04	0.15%	 665,376,500 	27.31	27.35	32.68	26.2				
GXP-B	-1	-1.94%	 16,124,700 	51.6	50.6	52.99	49				
GYB	-0.1	-0.48%	 2,735,300 	20.8	20.7	23.14	19.05				
GYC	-1.54	-6.84%	 668,400 	22.5	20.96	25.34	20.33				
GZT	-0.34	-3.79%	 1,751,700 	8.98	8.64	10.89	7.2				
H	8.24	17.52%	 142,718,400 	47.02	55.26	57.69	35.77				
HAE	7.96	24.69%	 91,596,200 	32.24	40.2	41.04	26.13				
HAL	20.05	58.90%	 2,474,368,400 	34.04	54.09	55.07	28.48				
HAR	16.95	17.99%	 268,345,000 	94.21	111.16	111.16	66.22				
HASI	0.07	0.37%	 65,948,500 	18.92	18.99	24.89	16.6				
HBI	-7.86	-26.71%	 1,098,571,500 	29.43	21.57	31.18	21.53				
HBM	1.88	49.21%	 68,980,300 	3.82	5.7	7.25	1.65				
HBM.W	0.12	50.00%	 634,500 	0.24	0.36	0.55	0.1				
HCA	6.39	9.45%	 775,763,900 	67.63	74.02	82.02	62.83				
HCI	4.63	13.29%	 30,594,500 	34.85	39.48	39.48	25.44				
HCJ	0.32	1.25%	 397,100 	25.53	25.85	26.49	24.98				
HCLP	13.88	234.46%	 153,501,500 	5.92	19.8	20.1	3.68				
HCN	-1.1	-1.62%	 605,702,900 	68.03	66.93	79.61	53.68				
HCN-I	-0.62	-1.02%	 16,004,400 	60.8	60.18	70.79	51.77				
HCN-J	-0.72	-2.78%	 5,158,400 	25.86	25.14	26.86	24.92				
HCP	-8.52	-22.28%	 1,014,466,400 	38.24	29.72	40.33	26.13				
HD	1.83	1.38%	 1,304,160,700 	132.25	134.08	138.77	111.85				
HDB	-0.92	-1.49%	 178,308,600 	61.6	60.68	74.04	51.78				
HE	4.12	14.23%	 125,611,100 	28.95	33.07	34.48	27.74				
HE-U	-0.22	-0.85%	 262,700 	25.82	25.6	27.85	25.6				
HEI	22.79	41.92%	 45,028,500 	54.36	77.15	81.92	52.37				
HEI.A	18.7	38.01%	 38,332,300 	49.2	67.9	69	40.46				
HEP	0.92	2.95%	 33,251,700 	31.14	32.06	36.83	22.5				
HEQ	1.26	8.71%	 11,519,000 	14.46	15.72	16.67	12.78				
HES	13.81	28.49%	 1,234,956,900 	48.48	62.29	65.14	34.38				
HES-A	18.95	34.64%	 29,863,700 	54.71	73.66	80	53.19				
HF	-0.82	-2.64%	 58,444,300 	31.07	30.25	32.99	21.67				
HFC	-7.13	-17.87%	 895,382,900 	39.89	32.76	41.11	22.31				
HGG	-2.23	-60.93%	 27,912,500 	3.66	1.43	3.82	1.32				
HGH	-1.97	-6.23%	 19,149,900 	31.6	29.63	32.48	28.58				
HGT	0.55	34.38%	 26,755,200 	1.6	2.15	2.75	0.98				
HGV.P	-0.15	-0.57%	 3,464,000 	26.15	26	26.15	25.38				
HHC	0.94	0.83%	 38,478,500 	113.16	114.1	121.71	81.34				
HHS	-1.73	-53.40%	 96,517,200 	3.24	1.51	3.72	0.85				
HI	8.72	29.43%	 57,194,800 	29.63	38.35	38.35	24.65				
HIE	0.93	8.12%	 17,298,500 	11.46	12.39	13.18	8.79				
HIFR	-0.59	-3.19%	 77,389,800 	18.5	17.91	21.53	15.1				
HIG	4.19	9.64%	 705,313,500 	43.46	47.65	48.58	37.63				
HIG.W	4.52	12.31%	 724,800 	36.72	41.24	42.52	29.9				
HII	57.34	45.20%	 89,738,900 	126.85	184.19	187.96	121.41				
HIL	0.47	12.11%	 32,070,300 	3.88	4.35	4.65	2.85				
HIO	0.3	6.40%	 84,854,500 	4.69	4.99	5.12	4.26				
HIVE	0.59	11.55%	 44,931,600 	5.11	5.7	7.38	4.28				
HIW	7.41	17.00%	 188,470,500 	43.6	51.01	55.74	39.01				
HIX	0.77	12.20%	 74,265,100 	6.31	7.08	7.28	5.71				
HJV	2.18	13.92%	 982,400 	15.66	17.84	19.24	13.5				
HK	8.08	641.27%	 534,056,200 	1.26	9.34	11.13	0.22				
HK.W	1.05	84.00%	 345,400 	1.25	2.3	3.31	1.22				
HL	3.35	177.25%	 2,646,624,900 	1.89	5.24	7.24	1.52				
HL-B	0	0.00%	 132,200 	55.25	55.25	64.24	51				
HLF	-5.48	-10.22%	 440,538,200 	53.62	48.14	68.01	43.42				
HLI	4.91	18.73%	 22,365,000 	26.21	31.12	31.25	21.26				
HLS	6.43	18.47%	 218,688,100 	34.81	41.24	43.05	30.91				
HLS.W	-1.48	-68.84%	 8,052,100 	2.15	0.67	3.93	0.67				
HLT	5.8	27.10%	 2,041,213,900 	21.4	27.2	27.74	17.18				
HLT.P	2.14	4.00%	 1,444,000 	53.53	55.67	57.89	53				
HLX	3.56	67.68%	 450,909,800 	5.26	8.82	11.71	2.63				
HMC	-2.74	-8.58%	 192,379,100 	31.93	29.19	31.93	24.48				
HMLP	0.38	2.04%	 9,725,500 	18.62	19	19.23	12.55				
HMN	9.62	28.99%	 40,904,700 	33.18	42.8	43.3	27.59				
HMY	1.28	137.63%	 1,311,380,700 	0.93	2.21	4.81	0.93				
HNI	19.86	55.07%	 51,390,600 	36.06	55.92	56.26	30.91				
HNP	-8.26	-24.08%	 20,698,200 	34.3	26.04	37.79	22.86				
HNR	4.5	267.86%	 66,808,100 	1.68	6.18	6.21	1.28				
HOG	12.95	28.53%	 709,159,200 	45.39	58.34	62.07	37.49				
HOME	-0.37	-2.47%	 40,461,100 	15	14.63	16.35	10.53				
HON	12.28	11.86%	 850,233,300 	103.57	115.85	119.88	96.24				
HOS	-2.72	-27.36%	 297,411,000 	9.94	7.22	12.28	3.32				
HOV	0.92	50.83%	 391,875,300 	1.81	2.73	2.89	1.3				
HP	23.85	44.54%	 513,846,700 	53.55	77.4	83.46	42.85				
HPE	7.94	52.24%	 2,831,279,400 	15.2	23.14	24.68	12.06				
HPF	0.64	3.26%	 14,348,800 	19.61	20.25	23.15	18.9				
HPI	0.33	1.65%	 17,815,700 	20.02	20.35	23.29	18.91				
HPP	6.64	23.60%	 259,233,800 	28.14	34.78	35.27	22.97				
HPQ	3	25.34%	 3,426,719,600 	11.84	14.84	16.16	9.02				
HPS	-0.12	-0.67%	 21,226,300 	17.86	17.74	20.24	16.38				
HQH	-8.53	-28.76%	 41,179,100 	29.66	21.13	29.66	19.97				
HQL	-6.65	-28.13%	 22,825,400 	23.64	16.99	23.64	15.91				
HR	2	7.06%	 218,565,300 	28.32	30.32	36.5	27.74				
HRB	-10.32	-30.98%	 838,375,600 	33.31	22.99	34.98	19.46				
HRC	8.08	16.81%	 143,032,900 	48.06	56.14	62.45	43.29				
HRG	2	14.75%	 222,469,600 	13.56	15.56	16.28	10.34				
HRI	7.11	21.51%	 79,341,000 	33.05	40.16	42.46	28.97				
HRL	-4.73	-11.96%	 705,744,300 	39.54	34.81	44.47	33.29				
HRS	15.57	17.92%	 235,993,800 	86.9	102.47	107.13	71.71				
HRTG	-6.15	-28.19%	 53,625,800 	21.82	15.67	21.82	11.44				
HSB-A	-0.37	-1.45%	 18,678,100 	25.57	25.2	26.32	23.89				
HSBC	0.71	1.80%	 730,041,700 	39.47	40.18	42.96	29.26				
HSC	5.72	72.59%	 207,315,600 	7.88	13.6	15.05	3.67				
HSEA	-0.74	-2.77%	 25,064,900 	26.69	25.95	27.84	25.44				
HSEB	-0.27	-1.04%	 69,860,800 	26.07	25.8	26.83	25.18				
HST	3.5	22.82%	 2,554,877,900 	15.34	18.84	19.18	12.82				
HSY	14.16	15.86%	 361,654,600 	89.27	103.43	113.89	83.32				
HT	-0.26	-1.19%	 128,247,400 	21.76	21.5	21.99	15.74				
HT-C	-0.8	-3.19%	 1,156,500 	25.09	24.29	27.23	23.5				
HT-D	-2.52	-10.14%	 8,390,700 	24.86	22.34	25.75	22.34				
HT-E	-1.99	-8.12%	 1,950,900 	24.5	22.51	24.5	22.07				
HTA	2.14	7.93%	 230,318,400 	26.97	29.11	34.64	26.3				
HTD	2.51	12.20%	 27,055,800 	20.57	23.08	25.33	18.95				
HTF	0.29	1.15%	 371,600 	25.21	25.5	26.1	24.4				
HTGC	1.92	15.75%	 74,897,100 	12.19	14.11	14.25	10.03				
HTGX	0.06	0.24%	 6,887,300 	25.34	25.4	26.24	24.6				
HTGY	0.34	1.35%	 568,800 	25.23	25.57	25.86	25.08				
HTGZ	0.13	0.51%	 836,200 	25.42	25.55	25.77	25.03				
HTH	10.58	55.05%	 87,365,700 	19.22	29.8	30.14	14.31				
HTY	-0.5	-4.89%	 9,240,900 	10.23	9.73	11.36	9.04				
HTZ	-35.36	-62.12%	 1,605,397,400 	56.92	21.56	56.92	21.34				
HUBB	15.66	15.50%	 66,863,900 	101.04	116.7	118.54	86.29				
HUBS	-9.31	-16.53%	 100,004,200 	56.31	47	59.48	27.52				
HUM	25.52	14.30%	 335,553,800 	178.51	204.03	216.76	153.38				
HUN	7.71	67.81%	 914,888,400 	11.37	19.08	20.33	7.91				
HVT	2.26	10.54%	 23,894,800 	21.44	23.7	24.35	17.14				
HVT.A	2.1	9.77%	 46,400 	21.5	23.6	24.35	17.07				
HW	6.65	39.42%	 213,970,200 	16.87	23.52	23.82	14.19				
HXL	4.99	10.74%	 154,710,900 	46.45	51.44	54.97	38.38				
HY	11.32	21.58%	 16,218,600 	52.45	63.77	70.09	46.6				
HYB	1.6	20.89%	 21,653,700 	7.66	9.26	9.35	7.03				
HYH	3.57	10.69%	 105,704,000 	33.41	36.98	39.06	23.29				
HYI	0.94	6.67%	 22,831,200 	14.1	15.04	15.41	12.74				
HYT	1.05	10.74%	 117,489,500 	9.78	10.83	10.95	9.2				
HZN	13.63	131.44%	 35,161,000 	10.37	24	25.86	8.26				
HZO	0.93	5.05%	 68,438,000 	18.42	19.35	21.6	14				
I	-1.49	-35.82%	 122,508,300 	4.16	2.67	4.46	1.5				
IAE	-0.32	-3.54%	 13,232,900 	9.03	8.71	9.94	7.65				
IAG	2.43	171.13%	 2,312,925,800 	1.42	3.85	5.75	1.15				
IBA	-0.21	-0.43%	 5,303,200 	49.23	49.02	55.65	41.17				
IBM	28.37	20.61%	 1,025,999,300 	137.62	165.99	168.51	117.85				
IBN	-0.34	-4.34%	 2,780,274,200 	7.83	7.49	8.7	5.18				
IBP	16.47	66.33%	 54,307,300 	24.83	41.3	43.7	18.59				
ICB	1.07	6.34%	 2,867,700 	16.87	17.94	18.92	16.43				
ICD	1.65	32.67%	 62,906,500 	5.05	6.7	6.97	3.44				
ICE	5.168	10.08%	 281,544,800 	51.252	56.42	59.66	45.994				
ICL	0.06	1.48%	 33,168,700 	4.05	4.11	5	3.53				
IDA	12.55	18.46%	 61,743,400 	68	80.55	81.87	65.73				
IDE	0.72	5.87%	 21,691,500 	12.26	12.98	13.95	10.51				
IDT	6.88	59.01%	 26,441,300 	11.66	18.54	23.09	10.88				
IEX	13.45	17.56%	 90,677,400 	76.61	90.06	95.64	68.33				
IFF	-1.81	-1.51%	 145,890,900 	119.64	117.83	142.97	100.49				
IFN	-1.35	-5.94%	 27,740,000 	22.74	21.39	26.22	19.65				
IGA	-0.62	-5.93%	 17,352,600 	10.45	9.83	10.45	8.88				
IGD	-0.22	-3.14%	 90,675,500 	7	6.78	7.32	6.04				
IGI	0.23	1.14%	 8,401,300 	20.17	20.4	23.19	19.4				
IGR	-0.34	-4.45%	 87,634,100 	7.64	7.3	8.76	6.57				
IGT	9.34	57.73%	 262,987,000 	16.18	25.52	30.15	12.71				
IHC	5.7	41.16%	 3,725,300 	13.85	19.55	20.6	13.31				
IHD	0.05	0.68%	 17,602,100 	7.4	7.45	8.35	6.32				
IHG	-2.158	-4.64%	 61,039,400 	46.488	44.33	50.232	35.14				
IHIT	0.23	2.30%	 1,759,400 	10	10.23	10.48	10				
IID	0.1	1.57%	 13,137,000 	6.36	6.46	7.72	5.47				
IIF	0.15	0.59%	 8,515,800 	25.47	25.62	29.4	21.46				
IIM	-1.62	-9.97%	 36,236,600 	16.25	14.63	17.91	14.28				
IIPR	-0.96	-5.01%	 4,312,100 	19.15	18.19	19.15	15.4				
IL	4.45	49.06%	 67,580,300 	9.07	13.52	13.57	6.23				
IMAX	-4.14	-11.65%	 211,679,500 	35.54	31.4	35.54	25.99				
IMN	-0.55	-40.15%	 42,653,900 	1.37	0.82	1.77	0.5				
INB	-0.93	-9.83%	 20,839,000 	9.46	8.53	9.5	7.91				
INF	1.08	9.19%	 22,892,800 	11.75	12.83	13.92	8.76				
INFY	-1.92	-11.46%	 1,157,327,400 	16.75	14.83	20	13.89				
ING	0.64	4.75%	 809,609,400 	13.46	14.1	14.64	9.53				
INGR	29.12	30.38%	 142,575,800 	95.84	124.96	139.64	86.6				
INN	4.08	34.14%	 142,969,500 	11.95	16.03	16.04	9.28				
INN-B	-0.06	-0.23%	 1,491,600 	25.8	25.74	27.02	25.12				
INN-C	-0.67	-2.58%	 1,098,200 	26	25.33	28.19	22.31				
INN-D	-1.66	-6.58%	 1,744,900 	25.21	23.55	26.91	22.5				
INSI	0.38	2.02%	 31,700 	18.78	19.16	19.16	18.78				
INST	-1.27	-6.10%	 42,668,200 	20.82	19.55	26.66	13.79				
INSW	1.09	8.42%	 4,848,400 	12.95	14.04	14.88	10.64				
INT	7.45	19.37%	 108,662,700 	38.46	45.91	50.79	36.31				
INVN	2.56	25.02%	 443,537,900 	10.23	12.79	12.91	5.52				
INXN	4.92	16.32%	 154,869,100 	30.15	35.07	38.63	27.46				
INZ	-0.41	-1.58%	 16,074,500 	25.99	25.58	26.66	25.03				
IO	-1.5	-20.00%	 36,413,900 	7.5	6	9.56	2.71				
IOC	16.16	51.43%	 115,920,500 	31.42	47.58	51.36	22.37				
IP	15.36	40.74%	 846,520,500 	37.7	53.06	54.28	32.58				
IPG	0.13	0.56%	 1,109,791,000 	23.28	23.41	24.6	20.3				
IPHI	17.6	65.14%	 199,325,200 	27.02	44.62	48.08	22.48				
IPI	-0.87	-29.49%	 405,295,600 	2.95	2.08	3.07	0.67				
IPL-D	-1.48	-5.73%	 1,609,200 	25.83	24.35	28.98	23.16				
IQI	-0.29	-2.29%	 43,479,300 	12.69	12.4	14.07	12.02				
IR	19.75	35.72%	 528,157,600 	55.29	75.04	78.75	48.8				
IRE-B	-0.11	-0.43%	 2,116,600 	25.49	25.38	26.5	25.28				
IRET	0.18	2.59%	 152,460,400 	6.95	7.13	7.48	5.67				
IRL	-1.96	-14.07%	 3,283,400 	13.93	11.97	13.93	11.05				
IRM	5.47	20.25%	 468,402,200 	27.01	32.48	41.25	24.56				
IRR	0.94	17.22%	 26,383,500 	5.46	6.4	7.07	4.43				
IRS	6.14	49.92%	 20,790,100 	12.3	18.44	20.14	8.6				
ISD	0.88	6.03%	 35,528,000 	14.6	15.48	16.49	14				
ISF	-0.64	-2.48%	 17,010,300 	25.78	25.14	26.45	23.42				
ISG	-0.53	-2.08%	 10,290,900 	25.54	25.01	26.12	23.19				
